hName,hGender,widowed,hClass,hOccupaton,hOccCat,hLocale,hActive,hID,hOMID,svName,svEthnicity,svEthID,svEthOMID,svGender,svAge,svActive,svID,svOMID,bName,bGender,bClass,bOcc,boccCat,bLocale,bActive,bID,bOMID,term,pL,pD,pF,pS,nurse,man.,age_man,actTitle,actDate,actYear,ActDescription,aa (Author),aaID,aaOMID,actArItem,aArItemID,ArItemOMID,rights,actID,actOMID
Ottobono Imperiale,male,,nobiles,,,,1404–1429,45506402-455e-437a-a20c-ad8e5602ac76,37273,Lucia,,,,female,30,1399–1429,3a1a2cb3-ceaf-45be-a4c4-63b9e290d899,37691,Niccolò Ittaliano,male,nobiles,,,,1404–1429,bb24471a-d025-43ac-bab5-3c1adab50c49,37450,,100,,,,,,30,"Antonio Fazio, filza 2, series II, nr. 78",1429,1429,"A certain Ottobono Imperiale rents out the ---  slave Lucia, who is 30 years of age, to a certain Niccolò Ittaliano, for 100 lire in paghe (shares) in San Giorgio.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 576,60d3a119-2d7e-4021-9426-6c8657c00aeb,37794,Archivio di stato di Genova,a29ab553-2f8e-4b0b-865a-7819baffe18c,
Leonardo Cibo,male,,nobiles,,,,1463–1488,0edf1c74-07f1-4582-84e3-e44cff1286d8,27177,Cita,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,30,1458–1488,f0923403-3a1d-44c7-b9f7-ae672a8a3055,37644,Niccolò Panigarola,male,nobiles,,,,1463–1488,0406ef33-7557-4d70-b016-f3a7ceb7b2c0,37451,5,58,,,,,,35,"Tommaso Duracino, filza 27, series I, nr. 204",1488-08-12,1488,"A certain Leonardo Cibo leases out the Moorsih slave Cita, who is 30 years of age, to a certain Nicola Panigarola, for 5 years and 58 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 914,11a212a2-86c1-4e3e-8c64-48384309ae67,37853,Archivio di stato di Genova,973a818d-7d6e-4944-8528-896f352e0abd,
Galeotto di Negro,male,,nobiles,,,,1453–1478,174e4744-5715-4379-abcb-ecbffe9e22e5,37194,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,34,1444–1478,0c63ce72-10cd-451c-9175-42439fe208fa,37595,Paolo Lercari,male,nobiles,,,,1453–1478,c907d85e-3c09-48eb-99f1-a6ddb403b9d9,37459,4,40,,,,,,38,"Tommaso Duracino, filza 21, nr. 111",1478-02-27,1478,"A certain Galeoto de Nigro rents out the Circassian slave Margherita, who is 34 years of age, for 4 years at a cost of 40 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 908,d52a7097-753f-4b96-a0bf-177541134979,37848,Archivio di stato di Genova,f05bccb0-1eea-4538-ae0e-69b821cf2118,
Martino Calvi,male,,nobiles,,,,1474–1499,a5cb9d8d-3d0c-4465-98bb-d85eb99d4bc9,37249,Lucia,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,25,1474–1499,ffa8cb8c-2037-473f-b3c5-d65cd03b6ebc,37664,Niccolò Calvi,male,nobiles,,,,1474–1499,d0891c7c-a075-43ee-9ecc-38bc575d0b6e,37445,14,100,,,,,,39,"Niccolò Raggi, filza 26, nr. 403",1499,1499,"A certain Martino de Calvi leases out the Bosnian slave Lucia, who is 25 years of age, to a Simoneto and Bernardino de Nicola da Calvi, for 14 years and 100 lire.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1038,dd424291-5588-49ff-b8d1-5e5da63ef909,37751,Archivio di stato di Genova,ecb4f974-5fc2-4107-8569-d0c4613143e6,
Martino Calvi,male,,nobiles,,,,1474–1499,a5cb9d8d-3d0c-4465-98bb-d85eb99d4bc9,37249,Lucia,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,25,1474–1499,c5393940-e9ca-44b5-aa55-814753e76406,37665,Simonetto Calvi,male,nobiles,,,,1474–1499,0275f7ed-1bd6-43db-9b87-7b45a03dad29,37478,14,100,,,,,,39,"Niccolò Raggi, filza 26, nr. 403",1499,1499,"A certain Martino de Calvi leases out the Bosnian slave Lucia, who is 25 years of age, to a Simoneto and Bernardino de Nicola da Calvi, for 14 years and 100 lire.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1038,dd424291-5588-49ff-b8d1-5e5da63ef909,37751,Archivio di stato di Genova,ecb4f974-5fc2-4107-8569-d0c4613143e6,
Benedetto di Negro,male,,nobiles,,,,1430–1455,89e39e7d-c1e0-467c-80a4-9110d5fe5f77,25356,Caterina,,,,female,32,1423–1455,ccff22df-faa6-4fae-89ab-6c3358d9f27b,37546,Antonio Doria,male,nobiles,,,,1430–1455,c37406f0-3d69-4267-8d8d-2d5569c62c38,37340,9,100,,,,,,41,"Bartolomeo Risso, filza 6, nr. 304",1455-06-10,1455,"Benedetto de Nigro rents the 32-year old slave Caterina (Risso does not indicate her origin) to Antonio Doria, for 9 years and 100L.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 720,4854ac18-b4d7-4341-b46f-7a6aa7360364,37825,Archivio di stato di Genova,5d2a9579-d2e9-49eb-a43a-df0c69dd7bc7,
Battista Cibo,male,,nobiles,,,,1447–1472,1dd1b471-a727-4193-8707-781db70bc891,37152,Elena,Hungarian,269bea4f-a063-4938-be5d-1cd25e1e07dd,31551,female,40,1472–1472,1253afe0-0dcc-4cc1-88f1-1e3034079bca,37533,Leonardo di Negro,male,nobiles,,,,1447–1472,47c8126c-0bac-4845-b5eb-ec5821033fa0,37428,3,37,,,,,,43,"Tommaso Duracino, filza 15, nr. 335",1472-05-01,1472,"A certain Battista Cibo rents out the Hungarian slave Elena, whose age is not given, to a certain Leonardo de Nigro, for 3 years and 37 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 902,2fe581dd-8e34-4a18-a37b-4a9fdbde88f0,37842,Archivio di stato di Genova,0ef68740-a2d0-49a4-8e74-689ea4f54cd9,
Gaspare de Marini,male,,nobiles,,,,1461–1486,cc2f13b8-cf3b-463b-94d8-319b7f2ceae5,37196,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,40,1446–1486,eb90d8b0-e97b-4861-b4fc-53697bab1618,37597,Paolo Gentile,male,nobiles,doctor arte et medicine,,,1461–1486,7da17286-19da-43fe-ad80-89b7ea8419e9,30793,3,55,,,,,,43,"Martino Brignole, filza 3, nr. 132",1486,1486,"A certain Gaspare de Marini leases the Circassian slave Caterina, who is 40 years of age, to a certain Paolo Gentile, for 3 years and 55 lire.",Martino Brignole,e926f8e5-4e3c-406a-a6c3-b121bd573d63,23116,Notai antichi 1247,0b92fdd3-8371-4b67-b04f-9cbfc37788ca,37760,Archivio di stato di Genova,5a1937e5-9d2d-424c-857a-c6bc21f05078,
Edoardo Grillo,male,,nobiles,,,,1452–1477,776609a2-7d03-42f4-8944-0466add79aa1,37183,Maddalena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,35,1442–1477,ecc17d06-f9ec-4405-9bfd-9b0856914a7b,37574,Giovanni Centurione,male,nobiles,,,,1452–1477,ff2abd20-e078-4c31-a1f8-0397425214cc,31060,12,120,,,,,,47,"Branca Bagnara, filza 17, nr. 203",1477,1477,"A certain Edoardo Grillo leases the Circassian slave Maddalena, who is 35 years of age, to a certain Giovanni Centurione, for 12 years and 120 lire.",Branca Bagnara,2d251b92-d5ab-499a-80db-450e306ac801,23065,Notai antichi 664,00b39e66-8330-4089-a2ac-6355a02f3024,37816,Archivio di stato di Genova,04140130-5d0e-47b3-8ab6-4c0b113e12a2,
Giovanni Usodimare,male,,nobiles,,,,1443–1468,161476c3-65aa-41fc-a7bc-0e5b29f94759,37217,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,38,1430–1468,22d6749d-1180-468d-9f0b-cf55d1e223a6,37624,Meliaduce Cicala,male,nobiles,,,,1443–1468,230b5898-a6a3-4ce5-ac3c-720af06ea1ed,37444,10,100,,,,,,48,"Giovanni Danove, filza 2, series I, nr. 404",1468-11-09,1468,"A certain Giovanni Usodimare rents out the Circassian slave Margherita, who is 38 years of age, to a certain Medialuce Cicala, for 10 years at a cost of 100 lire.",Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Notai antichi 917,83087068-721e-446d-bdff-bd588c1050e2,37854,Archivio di stato di Genova,8016b72e-6e05-4a89-84af-917750a1bfbc,
Anfreone Usodimare,male,,nobiles,,,,1465–1490,5d812e14-d817-4f57-bad9-81e3b2b4bd45,26523,Maddalena,Albanian,eff5f423-f260-4a5e-8a8b-42cdfc3b5f84,31272,female,40,1450–1490,656ed202-37f3-4eb9-80ea-2ce056e47285,37504,Stefano Cicala,male,nobiles,,,,1465–1490,1f886a05-405c-49e5-b660-dfa54b28f82f,23300,9,110,,,,,,49,"Lorenzo Costa, filza 14, nr. 18",1490,1490,"A certain Anfreone Usodimare rents out the Albanian slave Maddalena, who is 40 years of age, to a certain Stefano Cicala, for 9 years at a price of 110 lire.",Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Notai antichi 1000,d4d8da64-3d5b-4075-b537-d86f7dfd7c4d,37739,Archivio di stato di Genova,1b2b4159-449a-486c-ac82-2120d03f5988,
Gregorio Castagnola,male,,nobiles,,,,1467–1492,799e728f-8cc4-42a9-be37-cfd18822e2be,30571,Melica,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,40,1452–1492,e325f348-5006-4b22-8eda-ce16dbfcc4af,37633,Daniele Spinola,male,nobiles,,,,1467–1492,1c748490-4940-4c74-ab59-1a3117e5370f,37375,12,,30,,,,,52,"Niccolò Raggi, filza 21, nr. 36",1492,1492,"A certain Gregorio Castagnola leases out the Circassian slave Melica, who is 40 years of age, to a certain Daniele Spinola, for 12 years and 30 gold ducats.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1033,f233a41c-6552-4332-9af8-9e2a8d8a01f8,37748,Archivio di stato di Genova,ffe01ce8-b424-4659-95c3-fe788b18ff9d,
Raffaele Salvago,male,,nobiles,,,,1472–1497,fde11a68-0315-4b88-b4e5-cc7941db332b,37287,Marta,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,45,1452–1497,cb03890b-c70e-4800-8056-e845f2b1e736,37710,Stefano Spinola,male,nobiles,,,,1472–1497,512954c4-80df-4099-9da1-2c20f18a4c9c,25780,7,70,,,,,,52,"Antonio Pastorino, filza 12, nr. 459",1497,1497,"A certain Raffaele Salvagi leases the Russian slave Marta, who is 45 years of age, to a certain Stefano Spinola, for 7 years and 70 lire. At the end of the term she is to be liberated.",Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Notai antichi 1301,593173d5-24a8-48d0-86c8-b6bdcc8bbda5,37770,Archivio di stato di Genova,3a85cdbc-bb95-45a4-916d-7a80d24320b4,
Agostino Lazania,male,,,,,Arquario,1444–1469,840bcd80-9565-45f0-b679-4d728c0aae5e,37127,Maria,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,29,1440–1469,3aa51085-4f45-4388-b846-110cbf7175d0,37496,Andreola Spinola,female,nobiles,,,,1444–1469,17a287d5-57f2-4464-be58-bdea9f68e6de,37328,7,70,,,,,,36,"Tommaso Duracino, filza 12, nr. 262",1469-05-18,1469,"A certain Agostino Lasagna rents out the Circassian slave Maria, who is 29 years of age, to a certain Andriola Spinola, for 7 years at a cost of 70 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 899,e05cff03-36ed-4c62-8db9-78fb1f54be1d,37839,Archivio di stato di Genova,672e3e64-ab16-41e2-819f-744550d2c80a,
Battistina Crescia,female,,,,,,1459–1484,ba78ee7f-33dc-4d8b-a38b-b3563c7dac11,37162,Maria,,,,female,32,1452–1484,2af6438b-22b6-429e-89ac-72a0cbf8a804,37543,Paolo Lomellini,male,nobiles,,,,1459–1484,da10efc3-79ca-4fd5-bb97-7be132732443,26522,6,60,,,,,,38,"Niccolò Raggi, filza 14, nr. 702",1484,1484,"A certain Battistina Crescia rents out the slave Maria, who is 32 years of age and whose ethnicity is not indicated, to a certain Paolo Lomellini, for 6 years at a cost of 60 lire.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1028b,f8d62c22-1e0e-4fda-90d6-ec804c77293d,37742,Archivio di stato di Genova,8be36d8c-15a9-4ebd-9b2f-d072a14c6673,
Giovanni de Natino,male,,,,,,1443–1468,46c6c901-0b9d-489e-8054-3a69e5c107db,37213,Elena,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,26,1442–1468,c7ce4e02-daf4-46b8-a600-37c1bcceae1f,37618,Girolamo Vento,male,nobiles,,,,1443–1468,96bdb25e-f3ad-4637-b634-de7565a6f959,30552,18,,70,,,,y,44,"Lorenzo Costa, filza 3, series I, nr. 368",1468-10-14,1468,"A certain Giovanni de Natino leases out the enslaved Bosnian woman named Elena, who is 26 years of age, to a certain Girolamo Vento, for 18 years and 70 gold ducats. At the end of the contract she is to be freed.",Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Notai antichi 989,0cf6ec3a-9c36-46a8-8a24-332ae3444c96,37858,Archivio di stato di Genova,81df67bd-a574-4a96-8ec1-7a6b4a11f029,
Antonio de Natino,male,,,,,,1462–1487,0e0e159a-a5d5-4136-8dc8-62be6ab8cd97,37137,Elena,Greek,a60cb7ee-a97d-42d1-b314-5fdc396b40f7,37490,female,,–1487,e385a6a0-f78a-48af-ad37-db31bd41b8e8,37510,Francesco Lomellini,male,nobiles,,,,1462–1487,9f6d1400-876e-4719-95a7-af2c940296d0,24345,10,70,,,,,y,,"Antonio Pastorino, filza 2, nr. 150",1487-04-25,1487,"A certain Antonio de Natino rents out the enslaved Greek woman named Elena, whose age is not indicated, to a certain Francesco Lomellini, for 10 years at a price of 70 Genoese lire. At the end of the contract she is to be freed.",Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Notai antichi 1291,6a991942-443c-4fd6-ad0b-52055ef38a22,37764,Archivio di stato di Genova,43ab2dfc-0a49-4d74-92ee-4cd142bb8973,
Pietro,male,,,,,,1408–1433,f157a452-532b-4569-824e-245aaf35928e,37281,Calì,Albanian,eff5f423-f260-4a5e-8a8b-42cdfc3b5f84,31272,male,30,1403–1433,e11f17f6-077f-4d4a-a93c-07c53672169f,37702,Francesco Cibo,male,nobiles,,,,1408–1433,81030c89-2a15-4a9f-b36b-2c00764c6c66,37385,10,100,,,,,,40,"Antonio Fazio, filza 21, nr. 320",1433,1433,"A certain Pietro --- leases out the Albanian slave Calì, who is 30 years of age, to a certain Francesco Cibo, for 10 years and 100 lire.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 595bis,52d79332-2657-4799-a0ad-3e28c05033b2,37805,Archivio di stato di Genova,40582f01-7308-438a-bdb2-5ae28aed234d,
Niccolò Marcone,male,,,,,,1454–1479,571c219f-3426-4d86-907e-6eab4966bc3e,37263,Caterina,Hungarian,269bea4f-a063-4938-be5d-1cd25e1e07dd,31551,female,35,1444–1479,ad631bbd-b614-4462-9572-4ca3550ab34e,37679,Tommaso Doria,male,nobiles,,,,1454–1479,3864a0ff-4d47-41e1-9bf1-d6d968ff04ea,37485,9,100,,,,,,44,"Girolamo Loggia, filza 2, series I, nr. 77",1479-05-06,1479,"A certain Nicola Marcone leases out the Hungarian slave Caterina, who is 35 years of age, to a certain Tommaso Doria for 9 years and 100 lire. The item number is approximate.",Girolamo Loggia,d8b76ffe-3253-48d9-9328-bfa6d0e6c719,23867,Notai antichi 1122,1e2f7fcb-ea9c-4cf4-863a-a5635223bade,37754,Archivio di stato di Genova,ebf0712d-327f-4d51-a90e-02614ea4ee25,
an unnamed lessor,,,,,,,1428–1453,b4ca8574-5eb3-49f0-ba03-687439047c63,37305,Lucia,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,22,1431–1453,8c5d757e-cf1b-4c77-aa9c-0cda7e8aa9e6,37500,Francesco Lomellini,male,nobiles,,,,1428–1453,889bc9bf-233e-42bc-8468-8d06f6386be8,24349,9,90,,,,,,31,"Antonio Fazio, filza 15, series I, nr. 156",1453,1453,"This deed describes a rental of the Tartaran slave Lucia, who is 22 years of age, to a member of the Lomellini family, for 9 years at a cost of 10 lire per year. Gioffrè indicates, I think, that the names may be unreadable or not given. Look into this item at the archives.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 589,b17198b2-4231-419c-b08b-eb498c842d89,37801,Archivio di stato di Genova,19222729-cf7d-4e36-b15f-13ef21680190,
Battista de Monsia,male,,artefices,,,,1435–1460,2b413710-413f-41b2-8062-554376951fe3,37157,Lucia,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,24,1436–1460,fdadd089-e622-46f8-b593-404ebd8c7ba2,37537,Battista Carena,male,,,,,1435–1460,4a40e867-4e65-447b-8475-a74a0d6ecfe8,37353,15,150,,,,,y,39,"Giovanni Valdettaro, filza 1, series II, nr. 30",1460-02-25,1460,"A certain Battista de Monsia leases out the enslaved Bulgarian woman named Lucia, who is 24 years of age, to a certain Battista Carena, for 15 years and 150 Genoese lire. At the end of the contract she is to be freed.",Giovanni Valdettaro,daf23cc4-5d27-44b7-b647-f04804666471,31245,Notai antichi 669,5e5c4386-549c-459e-b0c4-19d6290c474e,37817,Archivio di stato di Genova,87136c1e-adfe-44ac-86e6-1ca59609178f,
Melchiorre de Monleone,male,,artefices,,,,1448–1473,ff1c6988-a0f2-4ee6-8ed9-0e9e32826ed8,37256,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,15,1458–1473,ad2dc0b8-c9e3-486f-a319-fb3159755b5a,37672,Bartolomeo Orabonis,male,,,,,1448–1473,de0bef20-4eaf-441e-9920-ec8a3ba425aa,37350,4,40,,,,,,19,"Tommaso Duracino, filza 16, nr. 536",1473-06-16,1473,"A certain Melchione de Monleone rents out the Russian slave Maria, who is 15 years of age, to the brothers Bartolomeo and Pietro Oroboni, for 4 years and 40 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 903,973522a8-adbf-495e-a7bf-ccc3085049b5,37843,Archivio di stato di Genova,cc053394-c243-4815-abc9-5d8c33916623,
Melchiorre de Monleone,male,,artefices,,,,1448–1473,ff1c6988-a0f2-4ee6-8ed9-0e9e32826ed8,37256,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,15,1458–1473,f2ed2d37-b695-45d4-9549-f968d2eca7dd,37673,Pietro Orabonis,male,,,,,1448–1473,64fe6078-5187-4350-9d52-359f72052fb3,37467,4,40,,,,,,19,"Tommaso Duracino, filza 16, nr. 536",1473-06-16,1473,"A certain Melchione de Monleone rents out the Russian slave Maria, who is 15 years of age, to the brothers Bartolomeo and Pietro Oroboni, for 4 years and 40 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 903,973522a8-adbf-495e-a7bf-ccc3085049b5,37843,Archivio di stato di Genova,cc053394-c243-4815-abc9-5d8c33916623,
Paolo Giusto,male,,artefices,calzolarius,leather workers,,1433–1458,607c9ad3-d15a-4435-829f-54259984825c,37275,Brigida,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,24,1434–1458,787dce7c-b5a5-46fc-b64a-da7988c5ab64,37695,Filippo Ihauroye,male,,,,,1433–1458,baac5cf0-0604-4e34-a275-17a581e941ad,37383,7,60,,,,,,31,"Bartolomeo Risso, filza 5, series II, nr. 23",1458-02-17,1458,"A certain shoemaker Paolo Giusto rents out the Circassian slave Brigida, who is 24 years of age, to a certain Filippo Auroge, for 7 years at a cost of 60 lire.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 719,b6aa2ee9-3d86-4073-bdab-aa5b88cf304a,37824,Archivio di stato di Genova,fbb58c34-fe4b-41c1-9a33-c73d4657d529,
"Violante, the wife of Giovanni de Valencia",female,n,foreign,,,Valencia,1408–1433,107ddcd8-515f-414f-b301-813784c6397f,37304,Margarita,,,,female,,–1433,ed72637d-91a9-4e3c-a4ac-9275aa0f8f03,37736,Giovanni Boecio,male,,,,,1408–1433,e7afa7da-8ab6-4b1b-8c90-6f41d331de3b,37403,3,60,,,,y,,3,"Biagio Foglietta, filza 1, nr. 425",1433-04-29,1433,"Violante, the wife of a certain Giovanni de Valencia, leases ou the --- slave Margarita, to a certain Giovanni Boecio, for 3 years and 60 lire. She is leased cum lacte with the stipulation that the risk of a possible lack of milk should lie with the lessee Giovanni.",Biagio Foglietta,492fb7d0-6ef2-4515-96e4-ff5de82e4525,23504,Notai antichi 565,f0e4479c-d16a-42c4-83e0-49d57e872069,37792,Archivio di stato di Genova,ab2114f6-99cd-4f50-a4ae-81fd59258493,
Isabella Giustiniani,female,---,mercantes,,,,1448–1473,b9f6b69b-2ae7-4780-b881-9ba66fbee4c4,37231,Maddalena,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,28,1445–1473,cdd95653-2736-4191-880d-d13adf00bd86,37641,Giuliano,male,,,,,1448–1473,0fb97b1c-b8c4-4a80-b6ad-8ec3ee7c73f8,37420,14,150,,,,,y,42,"Lorenzo Costa, filza 5, nr. 744",1473,1473,"A certain Isabella Giustiniano leases out the Abkhazan slave Maddalena, who is 28 years of age, to a certain Giuliano ---, for 14 years and 150 lire. At the end of the contract she is to be freed.",Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Notai antichi 991,aa2caff8-ae80-455f-bd5b-37ca494273c7,37860,Archivio di stato di Genova,f4be44bf-8efb-4f97-92cf-6266c7cb89ae,
Selvagia Doria,female,,nobiles,,,,1443–1468,8963bdc4-f19a-482e-a019-9b6f2274c283,38431,Maria,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,33,1435–1468,fbe2bfab-7bf8-4c88-82ae-90b8fc11be85,38432,Rainaldo Lorentelli,male,,,,,1443–1468,787bd756-b892-4f22-afe7-744a1f58e2c7,38433,12,120,,,,,,45,"Giovanni Danove, filza 2, series I, nr. 341",1468-05-06,1468,"A certain Salvagia Doria, widow of the deceased Pietro Grillo leases out the enslaved Circassian woman named Maria, who is approximately 33 years of age, to a certain Rainaldo Lorentelli, for 12 years and 120 Genoese lire. Rainaldo agrees to return the enslaved Maria in good health and without any illness.",Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Notai antichi 917,83087068-721e-446d-bdff-bd588c1050e2,37854,Archivio di stato di Genova,26505532-0638-4a6a-97d8-fe1e7663db33,
Antonio de Carretto,male,,nobiles,,,,1428–1453,6e3269c4-cd4d-4993-8d2d-54b5076fa5a3,29998,Maddalena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,25,1428–1453,aa1abdd4-e801-4b4a-9513-f23280f187fa,37508,Bartolomeo de Liguoris,male,,,,,1428–1453,9c9571c6-e719-419d-afb8-0f237624c6ea,37344,7,90,,#N/A,,,y,32,"Bartolomeo Risso, filza 6, nr. 226",1453-12-14,1453,"A certain Antonio de Carretto rents the Russian slave Maddalena, who is 25 years of age, to a certain Bartolomeo de Liguoris, for 7 years and 90 lire. At the end of the contract she is to be freed.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 720,4854ac18-b4d7-4341-b46f-7a6aa7360364,37825,Archivio di stato di Genova,41ecac2c-a39e-44d3-82b8-c7fe71c29836,
Salvago Grimaldi,male,,nobiles,,,,1420–1445,98a2e967-4ade-4833-a222-440dd8f88248,37288,Maria,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,,–1445,2c5dcd46-b48c-44a2-acc9-72ec7789e9e9,37711,Leonardo Cassandra,male,,,,,1420–1445,a4c27bf8-2cc3-40a5-8821-1bfd6c4f9183,37427,8,50,,,,,,8,"Egidio Damezzano, filza 1, series I, nr. 167",1445,1445,"A certain Salvagi Grimaldi rents out the Tartaran slave Maria to a certain Leonardo Casandra, for 8 years and 50 lire.",Egidio Damezzano,4afe80db-9826-4c73-9bbc-07dce980ea85,31504,Notai antichi 833,19a06df9-ebf1-4d13-8b58-cffa383811e1,37829,Archivio di stato di Genova,08e47479-73f0-4772-a9b3-31c68b417e9c,
Pellegro Salvago,male,,nobiles,,,,1469–1494,984c0528-6e5c-4598-b299-30f82fa19953,25550,Maria,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,,–1494,d3ce151d-ca06-4036-8402-7ce941cb7f00,37698,Domenico de Serranano,male,,,,,1469–1494,02a31175-55e8-4996-9e2e-162f04f4a678,37377,10,,50,,,,,10,"Antonio Pastorino, filza 9, nr. 365",1494,1494,"A certain Pellegro Salvagi rents out the Moorish slave Maria, who is --- years of age, to a certain Domenico de Serranano, for 10 years at a cost of 50 ducats.",Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Notai antichi 1298,fbe98ee0-6118-441a-b1b5-c6d8c86aa456,37768,Archivio di stato di Genova,c53701bb-6a1d-43a9-bd1b-e09fedb5011a,
